cluster index	parent mass	RTMean	component	#Scan#	Compound_Name
3594	153.11408741369746	10.423153	200		
3595	561.3839230338901	10.425911	104		
3596	964.63283683729	10.426787	447		
3597	969.5882404222192	10.426787	397		
3598	656.5390685135401	10.435141	12		
3599	656.5331089770514	10.435355	12		
3600	124.08803440254988	10.43808	-1		
3601	465.3810993060784	10.450047	497		
3602	621.4415590985367	10.450203	104		
3603	611.3991008776925	10.454176	173		
3604	612.5064431247483	10.45768	173		
3605	595.425755243504	10.458199	104		
3606	618.502253528362	10.458199	52		
3607	637.3106003930875	10.458199	1		
3608	659.29289481726	10.458199	420		
3609	612.5121558057591	10.459419	173		
3610	593.4102704741753	10.474358	54		
3611	568.4799597020263	10.47999	12		
3612	568.4851172082556	10.482071	12		
3613	651.4534740658485	10.482238	518		
3614	126.10435510407228	10.483625	-1		
3615	153.1154801873226	10.483625	200		
3616	151.09972219500855	10.485907	8		
3617	645.2558774159949	10.490429	-1		
3618	607.2994572697215	10.4913225	54		
3619	629.281868239959	10.4913225	-1		
3620	788.5541149703449	10.49571	-1	3620.0	Spectral Match to 1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine from NIST14
3621	556.4257330298279	10.498236	57		
3622	708.5200862477096	10.498236	161		
3623	561.3834555349376	10.49845	104		
3624	577.3573363225904	10.49845	-1		
3625	524.458557435275	10.499811	12		
3626	836.5996501140544	10.501178	-1		
3627	415.0437901715367	10.501464	24		
3628	610.1907045066674	10.504632	173	3628.0	Contaminants septum vial Thermo C4000-53 and C4000-54 serie
3629	829.4966077776012	10.507987	-1		
3630	808.5678473670888	10.509228	57		
3631	813.5226792414072	10.510086	79		
3632	610.1858327538405	10.516464	173	3632.0	Contaminants septum vial Thermo C4000-53 and C4000-54 serie
3633	422.4055551437142	10.5165	424		
3634	415.04651681418335	10.525401	24		
3635	397.22734293393626	10.526572	174		
3636	653.4708453801396	10.526572	174		
3637	693.4637019476617	10.526572	483		
3638	709.4386075789314	10.526572	161		
3639	715.446781311324	10.526572	483		
3640	716.5393569510834	10.526572	483		
3641	151.0984366614241	10.529626	8		
3642	153.11415884525573	10.529626	200		
3643	953.5932914685668	10.530309	79		
3644	688.5083380876065	10.5305805	174		
3645	587.3992056239013	10.530852	-1		
3646	126.10350171445236	10.551468	121		
3647	430.38628886841326	10.5551	54		
3648	144.98288644669773	10.559211	-1		
3649	146.98106529099908	10.559211	-1		
3650	683.4593871571587	10.578881	104		
3651	425.3111417161463	10.58229	-1		
3652	621.3145332581007	10.595428	54		
3653	163.09915949745752	10.59551	109		
3654	415.0437258699056	10.599009	24		
3655	151.09861307948208	10.608479	8		
3656	153.11434206572935	10.608479	200		
3657	708.5188897331049	10.618365	161		
3658	665.4611361268675	10.619291	15		
3659	688.5376643346539	10.619291	-1		
3660	668.6199164558836	10.629681	14		
3661	523.3401782960096	10.635435	-1		
3662	575.3928493328318	10.635435	-1		
3663	507.36768287715535	10.635931	-1		
3664	124.08758696900144	10.64082	11		
3665	138.10292526344838	10.6563425	-1		
3666	130.1597235425397	10.663571	-1		
3667	805.507567746791	10.667726	-1		
3668	533.3827838370369	10.668309	-1		
3669	649.4299447300458	10.676342	518		
3670	445.3691095261721	10.679777	54		
3671	782.569265733947	10.682865	411	3671.0	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14
3672	803.5626711422245	10.682865	79		
3673	600.3654385052622	10.683762	-1		
3674	997.6103285773696	10.683762	79		
3675	756.5541289068301	10.683914	-1	3675.0	PC-DAG (16:0/18:3)
3676	495.3670959234447	10.684362	15		
3677	707.471931270507	10.684362	102		
3678	729.4538614627311	10.684362	102		
3679	784.5845070699351	10.686075	136	3679.0	Spectral Match to Arachidonoylthio-PC from NIST14
3680	165.11384424704767	10.68666	11		
3681	515.2634707899621	10.691725	-1		
3682	151.09819716379965	10.692136	8		
3683	531.4096912737768	10.692153	384	3683.0	Spectral Match to Didodecyl 3,3'-thiodipropionate oxide from NIST14
3684	559.5210065979502	10.692377	261		
3685	126.10348410781894	10.693019	-1		
3686	923.5308128532952	10.694503	-1		
3687	917.5781180776466	10.695475	-1		
3688	777.5493083835325	10.695957	79		
3689	226.953743333746	10.696221	40		
3690	172.11585959269846	10.696687	15		
3691	153.11399966844502	10.696846	70		
3692	901.5486085021172	10.69719	-1		
3693	126.10294951885146	10.700862	434		
3694	579.3662240134323	10.70102	-1		
3695	163.0981239743248	10.707308	109		
3696	573.3758451765581	10.70782	104		
3697	761.4834025162373	10.70782	79		
3698	637.4660463974328	10.708437	-1		
3699	173.13296765170895	10.709055	15		
3700	269.2268536003475	10.709055	41		
3701	387.2534462910056	10.709055	179		
3702	574.4105152363246	10.709055	179		
3703	602.4423278373832	10.709055	179		
3704	667.4558691519211	10.709653	-1		
3705	551.3930509123938	10.712449	630		
3706	683.4295856785066	10.712449	-1		
3707	578.3830228211312	10.715843	-1		
3708	459.3033882316395	10.719508	15		
3709	504.3607086755714	10.723094	15		
3710	601.4601805632052	10.723903	-1		
3711	516.43539150319	10.748267	-1		
3712	353.1216720231099	10.750325	24		
3713	731.4715965258456	10.756956	483		
3714	754.5478711808307	10.756956	-1		
3715	124.08735470511208	10.761253	11		
3716	575.3934791410828	10.764345	-1		
3717	708.5127149771749	10.767271	161		
3718	269.2267482952241	10.773863	41		
3719	387.25331624224486	10.773863	179		
3720	602.4418864988864	10.773863	179		
3721	623.5087781728982	10.776161	-1		
3722	686.520827138036	10.777176	-1		
3723	540.3674434757326	10.78049	-1		
3724	663.4573397609573	10.78049	15		
3725	658.4883309746369	10.781235	174		
3726	151.0984574048066	10.783044	8		
3727	651.4608192802275	10.785174	438		
3728	533.3821079009144	10.805406	-1		
3729	587.5494436415875	10.808794	-1		
3730	353.1238486856064	10.8096285	24		
3731	553.3916525018116	10.811482	126		
3732	321.3156083386097	10.811913	206	3732.0	5-(1,2,4a,5-tetramethyl-7-oxo-3,4,8,8a-tetrahydro-2H-naphthalen-1-yl)-3-methylpentanoic acid
3733	600.4327549526802	10.811916	-1		
3734	338.3420030887429	10.812806	181	3734.0	Spectral Match to 13-Docosenamide, (Z)- from NIST14
3735	591.4237187790652	10.813429	104		
3736	360.3239743910108	10.813694	134		
3737	559.5191657617681	10.813776	261		
3738	153.11381460990864	10.814186	70		
3739	138.10308275926565	10.814772	-1		
3740	165.11424573875703	10.818199	11		
3741	146.98079981313114	10.818685	-1		
3742	126.10307847034564	10.819605	121		
3743	144.98262263003733	10.834743	-1		
3744	595.4746286557772	10.841625	47	3744.0	Spectral Match to Dilinolenin (9c,12c,15c) from NIST14
3745	677.4985451320915	10.852621	152		
3746	647.4516782195064	10.853437	104		
3747	649.4444635473844	10.853437	438		
3748	769.4866450013784	10.857303	79		
3749	335.25856288694985	10.862579	47	3749.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14
3750	954.6148642014696	10.862579	57		
3751	758.2221924316401	10.863845	173	3751.0	Contaminants septum vial Thermo C4000-53 and C4000-54 serie
3752	613.4836079849744	10.865224	47	3752.0	Spectral Match to Dilinolenin (9c,12c,15c) from NIST14
3753	959.5699562783128	10.867862	79		
3754	975.5450884316236	10.867862	-1		
3755	982.6470714995372	10.867862	57		
3756	756.5554517214296	10.870121	-1	3756.0	PC-DAG (16:0/18:3)
3757	835.5910599991545	10.870121	483		
3758	749.482395837016	10.876431	79		
3759	635.4501238834731	10.884402	-1		
3760	630.4955652672998	10.885212	174		
3761	140.08211049782273	10.888839	-1		
3762	658.5276136678426	10.892402	12		
3763	248.05917896325025	10.894574	352		
3764	371.1015659306459	10.894574	287	3764.0	Spectral Match to Cyclopentasiloxane, decamethyl- from NIST14
3765	429.089547079229	10.894574	287		
3766	445.1206756231104	10.894574	287	3766.0	Kuwanon C
3767	707.1689792973895	10.894574	-1		
3768	730.2453614171559	10.894574	-1		
3769	702.2143258539642	10.898433	173	3769.0	Contaminant vial septum ThermoFisher C5000-44B
3770	355.0706114203371	10.899657	287	3770.0	(1S,3R,4S,5R)-4-{[(2E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy}-1,3,5-trihydroxycyclohexane-1-carboxylic acid
3771	151.0980795285125	10.901197	8		
3772	463.3791682092041	10.904784	-1		
3773	807.5229998694058	10.905053	397		
3774	165.11380422943066	10.909258	11		
3775	565.5710647766358	10.917197	54		
3776	700.5363081505213	10.917197	-1		
3777	301.2166029915398	10.917993	265	3777.0	dehydroabietic acid
3778	516.4056761174237	10.917993	327		
3779	677.4610442131922	10.921051	152		
3780	672.5049061489079	10.921198	174		
3781	805.5081100525634	10.924402	521		
3782	707.4697187929196	10.925194	-1		
3783	163.09815877931294	10.926766	109		
3784	124.08751816489765	10.927986	11		
3785	136.08726121790613	10.9291	-1		
3786	172.11564521905706	10.934018	15		
3787	153.113732663328	10.939231	70		
3788	575.3719603920301	10.940379	-1		
3789	353.12412008588325	10.942024	24		
3790	126.10290435844716	10.942356	121		
3791	138.1028563661762	10.942356	-1		
3792	163.0980629597881	10.949374	109		
3793	758.2229415355799	10.95981	173	3793.0	Contaminants septum vial Thermo C4000-53 and C4000-54 serie
3794	936.6616048052095	10.966755	57	3794.0	DGDG(16:0/18:1); [M+NH4]+ C49H94N1O15
3795	941.6174938628594	10.966766	79		
3796	149.0824787869836	10.972961	-1		
3797	124.08743433000026	10.974017	11		
3798	415.0432556493521	10.975241	24		
3799	153.11358952975036	11.004842	70		
3800	559.397450661095	11.012522	104		
3801	685.4361376487743	11.013455	-1		
3802	1326.9048766792412	11.014721	161		
3803	495.26645705059934	11.016084	15		
3804	701.4100525991232	11.016963	-1		
3805	694.495007048703	11.016964	15		
3806	439.2036928561548	11.017839	15		
3807	551.3286561440701	11.017838	15		
3808	708.5112972101813	11.017836	161		
3809	726.4630513424212	11.017836	249		
3810	607.3914327954394	11.018713	15		
3811	680.48082895831	11.018716	15		
3812	792.6060402224807	11.018711	318		
3813	736.5432758083793	11.019588	516		
3814	1347.8830626728154	11.019591	249		
3815	1325.9017281581894	11.021345	161		
3816	1342.92819533736	11.021345	161		
3817	1370.9597288835548	11.021343	-1		
3818	1348.8840489853137	11.022344	249		
3819	749.5415453379342	11.023102	516		
3820	1371.9633255621986	11.023291	-1		
3821	793.5276958656254	11.023979	318		
3822	663.4541341576231	11.02437	15		
3823	1343.9321994385284	11.025814	161		
3824	589.4080433069935	11.027426	104		
3825	915.6001279616896	11.037633	79		
3826	734.5198474064161	11.041502	-1		
3827	649.466789942429	11.050575	-1		
3828	716.530912490316	11.055981	174		
3829	721.4848168617683	11.055981	-1		
3830	778.5458144194465	11.055981	57		
3831	124.08724714515432	11.056929	11		
3832	783.5023499607802	11.061122	79		
3833	623.4512595885002	11.063896	104		
3834	149.08248056705816	11.084808	-1		
3835	645.4711140000805	11.090838	104		
3836	798.6085189554622	11.091997	57		
3837	803.5625657568568	11.093075	79		
3838	163.09801481183234	11.10467	109		
3839	793.5289379135652	11.104819	318		
3840	151.09799806567756	11.115674	8		
3841	126.102895369792	11.122013	121		
3842	153.11369905342656	11.123789	70		
3843	675.3547655762843	11.132592	54		
3844	226.9519133425125	11.132928	40		
3845	651.4604056226715	11.132907	438		
3846	138.10291003192165	11.137013	11		
3847	153.11384351735722	11.145021	70		
3848	130.1597782637327	11.157076	-1		
3849	589.387337371628	11.162904	-1		
3850	537.3953268252052	11.174333	4		
3851	163.09791119224687	11.179194	109		
3852	576.465917601518	11.184106	384		
3853	531.4083241497997	11.184115	384	3853.0	Spectral Match to Didodecyl 3,3'-thiodipropionate oxide from NIST14
3854	670.5266903250001	11.194885	-1		
3855	535.3980484170653	11.195833	630		
3856	642.4951372417975	11.195833	174		
3857	647.4532246398387	11.195833	-1		
3858	553.3911680916048	11.196563	126		
3859	407.3529028389654	11.20784	560		
3860	172.11589485405923	11.216261	15		
3861	149.0824942272478	11.217138	-1		
3862	547.4060070842307	11.220583	-1		
3863	124.08724725324385	11.225172	-1		
3864	165.11379889679185	11.231246	11		
3865	163.09804123282137	11.2319565	109		
3866	645.4706862619746	11.231928	104		
3867	138.10282315114932	11.235248	-1		
3868	565.5673159201833	11.245093	54		
3869	151.0980961636321	11.259906	8		
3870	537.5361401977659	11.262217	4		
3871	961.5867031684704	11.262217	79		
3872	520.3557179447533	11.262783	15	3872.0	PC(18:2/0:0); [M+H]+ C26H51N1O7P1
3873	502.4987669145777	11.263074	424		
3874	956.6305993430316	11.270117	57	3874.0	DGDG(18:2/18:3); [M+NH4]+ C51H90N1O15
3875	153.1137885282049	11.278354	70		
3876	820.593104226301	11.279555	-1		
3877	757.5244166575783	11.2859	-1		
3878	261.2216678581222	11.287454	206	3878.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585]
3879	335.25837430463685	11.287454	47	3879.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14
3880	543.4047784034145	11.287454	-1		
3881	595.4724456530785	11.287454	47	3881.0	Spectral Match to Dilinolenin (9c,12c,15c) from NIST14
3882	613.4828846726887	11.287454	47	3882.0	Spectral Match to Dilinolenin (9c,12c,15c) from NIST14
3883	792.5618625450188	11.287454	57	3883.0	MGDG(18:3/18:3); [M+NH4]+ C45H78N1O10
3884	818.578290349395	11.287454	-1		
3885	797.5171406718102	11.28843	-1		
3886	333.24277429991497	11.290085	-1		
3887	775.5340099288129	11.290092	57		
3888	813.4914667715962	11.29009	-1		
3889	1567.092818343147	11.290085	-1		
3890	1568.0963249835115	11.290085	-1		
3891	1572.0480950209956	11.290085	306		
3892	1573.0515053439	11.290085	306		
3893	640.5147674677377	11.290547	-1		
3894	502.4982129242597	11.300855	424		
3895	686.5193844091073	11.307379	174		
3896	992.7412757592977	11.310672	-1		
3897	126.10284844441249	11.312514	121		
3898	691.4766728686263	11.315311	152		
3899	416.3656795199833	11.318764	-1		
3900	531.4087835798437	11.319112	384	3900.0	Spectral Match to Didodecyl 3,3'-thiodipropionate oxide from NIST14
3901	520.355755679385	11.329202	15	3901.0	PC(18:2/0:0); [M+H]+ C26H51N1O7P1
3902	338.34228355969145	11.329722	181	3902.0	Spectral Match to 13-Docosenamide, (Z)- from NIST14
3903	124.08708913773	11.333815	-1		
3904	172.11591960062185	11.334668	15		
3905	656.5109624544855	11.345662	174		
3906	677.4391694195278	11.346197	-1		
3907	661.4661550565964	11.347291	152		
3908	684.5412075244434	11.348323	-1		
3909	136.08718270780489	11.3569	357		
3910	982.6470911033442	11.36137	57		
3911	987.6032458966082	11.361637	79		
3912	368.389380092706	11.363964	-1		
3913	149.08242142953725	11.372892	-1		
3914	553.3908832041001	11.37769	126		
3915	151.0980698370997	11.388129	8		
3916	138.10283731850564	11.400929	-1		
3917	163.09805515428755	11.400986	109		
3918	153.11378941875958	11.401855	70		
3919	165.1138300622455	11.405635	11		
3920	643.456224168992	11.410434	104		
3921	124.08728637529236	11.423296	-1		
3922	760.6116917165068	11.423561	474		
3923	804.2645518719179	11.434738	-1		
3924	776.2329378834997	11.43698	173	3924.0	Contaminant vial septum ThermoFisher C5000-44B
3925	126.10293984710238	11.443567	434		
3926	700.5359807275388	11.443657	174		
3927	419.3532372403889	11.444796	560		
3928	871.5728266732268	11.448956	95	3928.0	Pheophytin A
3929	705.4919775655715	11.4516945	152		
3930	728.5673144351952	11.4516945	-1		
3931	136.08710310886292	11.452274	-1		
3932	885.5529650206971	11.4684105	95		
3933	907.5350729129128	11.473747	-1		
3934	366.3735751515623	11.48943	181		
3935	153.11337615380666	11.496219	70		
3936	165.11340482155384	11.496219	11		
3937	226.9520843119996	11.50889	40		
3938	647.4592062116803	11.518696	563		
3939	792.6066518915243	11.521356	318		
3940	750.4076027469256	11.523138	511		
3941	663.4540923559059	11.524021	15		
3942	708.5120540794635	11.524021	161		
3943	685.4365533551901	11.525989	-1		
3944	680.4811558971252	11.529348	15		
3945	607.3920992094899	11.531106	15		
3946	736.5428985106887	11.538624	61		
3947	138.10275327602187	11.541323	-1		
3948	163.09807187673476	11.546146	109		
3949	149.08247851116627	11.54966	-1		
3950	124.0874119400924	11.551729	-1		
3951	151.09804397446626	11.552225	8		
3952	136.08718583189273	11.55472	357		
3953	645.4701070039456	11.559532	104		
3954	516.4787536050119	11.564812	291		
3955	534.4892594082921	11.564812	291		
3956	714.5529121483903	11.564812	291		
3957	696.5424958248595	11.564849	291	3957.0	GalCer(d18:2/16:1); [M+H]+ C40H74N1O8
3958	736.5384514795377	11.566966	61		
3959	153.11375719262958	11.569931	70		
3960	165.11383885678515	11.570079	11		
3961	138.10286751538914	11.5723295	11		
3962	126.10295417425466	11.57808	121		
3963	587.429930888867	11.578658	104		
3964	643.4560763309225	11.578658	104		
3965	677.4975008271467	11.599918	152		
3966	226.9519776089859	11.629125	40		
3967	151.09806497113487	11.641871	8		
3968	126.1029347243136	11.672127	434		
3969	163.0981103059248	11.672958	109		
3970	124.08731021412254	11.682677	-1		
3971	149.08250667668452	11.683679	-1		
3972	773.5182015712047	11.688195	79		
3973	768.5627985133258	11.690655	57		
3974	534.4892905019612	11.693375	291		
3975	696.5424273698766	11.693375	291	3975.0	GalCer(d18:2/16:1); [M+H]+ C40H74N1O8
3976	714.5527030260182	11.693375	291		
3977	176.10614691666794	11.696289	345		
3978	736.5372077150732	11.697374	61		
3979	680.4819799306621	11.699282	15		
3980	430.37986536873376	11.704242	54		
3981	448.3919720164674	11.704242	54		
3982	429.3736833985151	11.706921	54		
3983	629.4755547555438	11.707288	-1		
3984	138.1028695291183	11.710445	-1		
3985	153.11380360827013	11.710445	70		
3986	136.08717277466695	11.714192	357		
3987	866.6695254972136	11.7168045	-1		
3988	165.113868406321	11.7258215	11		
3989	151.09815471374085	11.732719	8		
3990	670.5267273957563	11.739377	174		
3991	675.4822866099101	11.739377	152		
3992	615.498932193532	11.742102	47		
3993	799.5337311268833	11.744336	79		
3994	815.5088549580429	11.745455	-1		
3995	822.6096307613157	11.746817	-1		
3996	794.5783096253504	11.747014	57		
3997	627.4611033324527	11.74876	104		
3998	126.10296317132656	11.78235	121		
3999	124.0872619527382	11.78685	-1		
4000	226.95204546935253	11.797604	40		
4001	149.08253132672738	11.801544	-1		
4002	820.5943099311947	11.811142	57		
4003	825.5497050646658	11.811149	79		
4004	163.098092019508	11.818501	109		
4005	799.5334769047637	11.821762	79		
4006	176.10602362374863	11.827791	345		
4007	821.6054291897603	11.832779	-1		
4008	553.3900851443481	11.836643	126		
4009	531.4080960338811	11.837524	384	4009.0	Spectral Match to Didodecyl 3,3'-thiodipropionate oxide from NIST14
4010	569.3631348565228	11.837524	-1		
4011	576.4656251396462	11.837524	384		
4012	958.6471614834824	11.845614	57		
4013	963.6033215772728	11.845615	79		
4014	610.6249497845622	11.850801	54		
4015	638.6565528742905	11.853081	-1		
4016	310.31070753669144	11.85786	-1		
4017	565.5668676424564	11.861533	54		
4018	603.5229663046796	11.862278	-1		
4019	587.5484482459818	11.865819	-1		
4020	953.5607887891034	11.866805	-1		
4021	960.6612081555304	11.866805	-1		
4022	932.6313820342516	11.869456	57	4022.0	DGDG(16:0/18:3); [M+NH4]+ C49H90N1O15
4023	591.4987942794554	11.872113	-1		
4024	937.58635600685	11.874776	79		
4025	136.0871419799353	11.881418	357		
4026	453.33498191093423	11.885379	-1		
4027	431.35293163718507	11.886208	54		
4028	476.41115009665566	11.889103	-1		
4029	138.10267932563548	11.892644	-1		
4030	165.11361709192826	11.892644	11		
4031	502.4987572610638	11.895828	424		
4032	126.10284183561818	11.89596	121		
4033	1194.8190220614244	11.895893	-1		
4034	151.09779497787463	11.898653	8		
4035	647.4577278408788	11.904431	563		
4036	153.11357044543738	11.906383	200		
4037	684.5413352982421	11.924355	174		
4038	689.4968594961776	11.924355	152		
4039	712.5727371110054	11.924355	-1		
4040	233.1537009221792	11.925105	-1		
