row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20250402_PMA_tp24_dbgi_007523_01_01.mzML Peak height,20250402_PMA_tp24_dbgi_007810_01_01.mzML Peak height,20250402_PMA_tp24_dbgi_007811_01_01.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_bk_post_00.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_bk_post_01.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_bk_pre_00.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_bk_pre_01.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_stdby.mzML Peak height,20250402_PMA_tp24_dbgi_tp24_bk_00.mzML Peak height,20250402_PMA_tp24_dbgi_tp24_bk_01.mzML Peak height,
3710,601.4601805632052,10.723903,,,,,,,,,,,0,3096204.5,0,0,0,0,0,0,0,0,
3711,516.43539150319,10.748267,,,,,,,,,,,2407801.0,1977603.8,1975189.6,2579280.8,2519902.0,2541228.5,2758720.5,0,2499550.2,2690527.0,
3712,353.1216720231099,10.750325,,,,,,,,,,,0,0,0,3142786.5,3363832.5,0,0,0,0,0,
3713,731.4715965258456,10.756956,,,,,,,,,,,0,3197674.8,2612243.8,0,0,0,0,0,0,0,
3714,754.5478711808307,10.756956,,,,,,,,,,,0,2659966.0,2384574.5,0,0,0,0,0,0,0,
3715,124.08735470511209,10.761253,,,,,,,,,,,0,0,0,0,8626086.0,0,0,0,0,0,
3716,575.3934791410828,10.764345,,,,,,,,,,,0,3019876.0,0,0,0,0,0,0,0,0,
3717,708.5127149771749,10.767271,,,,,,,,,,,6078285.5,0,5092306.0,0,0,0,0,0,0,0,
3718,269.2267482952241,10.773863,,,,,,,,,,,0,0,2777865.2,0,0,0,0,0,0,0,
3719,387.25331624224486,10.773863,,,,,,,,,,,0,0,6266842.5,0,0,0,0,0,0,0,
3720,602.4418864988864,10.773863,,,,,,,,,,,0,0,5793781.5,0,0,0,0,0,0,0,
3721,623.5087781728982,10.776161,,,,,,,,,,,2032475.1,1944615.8,1909258.1,2372024.2,2395637.2,2456947.0,2702978.2,0,2592014.5,2705408.0,
3722,686.520827138036,10.777176,,,,,,,,,,,0,7424728.5,2659962.0,0,0,0,0,0,0,0,
3723,540.3674434757326,10.78049,,,,,,,,,,,0,3616283.8,0,0,0,0,0,0,0,0,
3724,663.4573397609573,10.78049,,,,,,,,,,,0,1.7733214E7,0,0,0,0,0,0,0,0,
3725,658.4883309746369,10.781235,,,,,,,,,,,0,5279523.0,1433272.9,0,0,0,0,0,0,0,
3726,151.0984574048066,10.783044,,,,,,,,,,,3119516.2,3673544.8,3164612.2,0,0,0,3699748.0,0,0,0,
3727,651.4608192802275,10.785174,,,,,,,,,,,1010115.5,4598289.0,3358961.0,0,0,0,0,0,0,0,
3728,533.3821079009144,10.805406,,,,,,,,,,,0,9814676.0,2301576.5,0,0,0,0,0,0,0,
3729,587.5494436415875,10.808794,,,,,,,,,,,0,0,0,0,0,2577938.2,2736292.0,0,0,0,
3730,353.1238486856064,10.8096285,,,,,,,,,,,3324631.8,0,0,0,0,0,0,0,3337822.2,0,
3731,553.3916525018116,10.811482,,,,,,,,,,,2159481.8,0,0,2011433.5,2473554.5,2521769.0,2698520.8,0,2835364.2,2466686.0,
3732,321.3156083386097,10.811913,,,,,,,,,,,7041354.0,8201478.5,6917081.0,6167997.0,6877522.0,8135758.0,7949658.5,0,7921601.0,7654699.5,
3733,600.4327549526802,10.811916,,,,,,,,,,,2918219.2,2867661.2,2438273.0,3154299.8,3136268.0,3396053.0,3600017.5,0,3495945.0,3393781.0,
3734,338.3420030887429,10.812806,,,,,,,,,,,1.8379971E8,2.1397469E8,1.7993862E8,1.6272371E8,1.8025046E8,2.130363E8,2.101738E8,0,2.0816995E8,2.039861E8,
3735,591.4237187790652,10.813429,,,,,,,,,,,0,1.1036434E7,3920681.8,0,0,0,0,0,0,0,
3736,360.3239743910108,10.813694,,,,,,,,,,,2201943.2,1866296.4,2183081.8,3058467.2,2750642.8,2910045.0,2860984.0,0,3575378.8,3816497.5,
3737,559.5191657617681,10.813776,,,,,,,,,,,3148058.5,0,0,3119422.0,3344408.0,3556350.0,3789264.5,0,3592143.5,3663565.8,
3738,153.11381460990864,10.814186,,,,,,,,,,,3547998.0,4219945.0,3800086.5,4792098.5,0,4878862.0,4478236.5,0,4334627.0,4457142.5,
3739,138.10308275926565,10.814772,,,,,,,,,,,2325625.2,2611095.5,2431439.2,2460902.8,0,0,0,0,2800628.0,0,
3740,165.11424573875703,10.818199,,,,,,,,,,,2111075.8,2435305.8,2276799.2,0,0,0,2566602.0,0,2496549.2,2678006.5,
3741,146.98079981313114,10.818685,,,,,,,,,,,0,0,9101167.0,0,0,9615078.0,9310483.0,0,0,0,
3742,126.10307847034564,10.819605,,,,,,,,,,,2596096.8,3123768.8,2588581.5,3547876.8,0,0,3031013.8,0,3042329.0,3383684.5,
3743,144.98262263003733,10.834743,,,,,,,,,,,0,0,1.9661078E7,0,0,2.0884672E7,2.013552E7,0,0,0,
3744,595.4746286557772,10.841625,,,,,,,,,,,9130743.0,5094498.0,8052827.5,987675.94,0,1123621.8,0,0,0,0,
3745,677.4985451320915,10.852621,,,,,,,,,,,0,6713488.5,0,0,0,0,0,0,0,0,
3746,647.4516782195064,10.853437,,,,,,,,,,,0,4981103.5,1549709.6,0,0,0,0,0,0,0,
3747,649.4444635473844,10.853437,,,,,,,,,,,0,5248472.0,2328104.8,0,0,0,0,0,0,0,
3748,769.4866450013784,10.857303,,,,,,,,,,,4665025.5,2322769.5,6423633.5,0,0,0,0,0,0,0,
3749,335.25856288694985,10.862579,,,,,,,,,,,1.9362438E7,1.0563737E7,1.8144698E7,0,0,0,0,0,0,0,
3750,954.6148642014696,10.862579,,,,,,,,,,,2.8964275E8,1.4086504E8,2.5726576E8,0,0,0,0,0,0,0,
3751,758.2221924316401,10.863845,,,,,,,,,,,2544025.8,0,2180576.2,0,0,3156988.8,0,0,0,3154526.5,
3752,613.4836079849744,10.865224,,,,,,,,,,,5.8633324E7,2.9985716E7,5.171823E7,0,0,0,0,0,0,0,
3753,959.5699562783129,10.867862,,,,,,,,,,,3.4262813E8,1.8301157E8,2.9582752E8,0,0,0,0,0,0,0,
3754,975.5450884316236,10.867862,,,,,,,,,,,2.9175992E7,1.5198754E7,2.534139E7,0,0,0,0,0,0,0,
3755,982.6470714995372,10.867862,,,,,,,,,,,2.71766E7,1.3253942E7,2.3910472E7,0,0,0,0,0,0,0,
3756,756.5554517214296,10.870121,,,,,,,,,,,0,0,2166936.2,0,0,0,0,0,0,0,
3757,835.5910599991545,10.870121,,,,,,,,,,,0,0,3182923.8,0,0,0,0,0,0,0,
3758,749.482395837016,10.876431,,,,,,,,,,,0,1.631884E7,0,0,0,0,0,0,0,0,
3759,635.4501238834731,10.884402,,,,,,,,,,,0,8529878.0,0,0,0,0,0,0,0,0,
3760,630.4955652672998,10.885212,,,,,,,,,,,0,4100001.5,873788.75,0,0,0,0,0,0,0,
3761,140.08211049782273,10.888839,,,,,,,,,,,0,2172890.8,3260929.0,2787764.2,3112112.8,2907601.2,2637386.5,0,2440380.8,0,
3762,658.5276136678426,10.892402,,,,,,,,,,,0,3348084.8,0,0,0,0,0,0,0,0,
3763,248.05917896325022,10.894574,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4696909.5,
3764,371.1015659306459,10.894574,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4884684.5,
3765,429.089547079229,10.894574,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5329258.0,
3766,445.1206756231104,10.894574,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4556687.0,
3767,707.1689792973895,10.894574,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4553097.0,
3768,730.2453614171559,10.894574,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7481349.0,
3769,702.2143258539642,10.898433,,,,,,,,,,,8535471.0,6810423.0,7594840.5,6592326.0,7288625.5,7015771.5,7172907.0,0,1.1125093E7,4.6005024E7,
3770,355.0706114203371,10.899657,,,,,,,,,,,1889006.6,1452356.5,1634088.8,0,0,0,1555190.1,0,2380311.5,8783336.0,
3771,151.0980795285125,10.901197,,,,,,,,,,,3383333.0,3766297.5,3552163.5,3864377.5,3705609.2,4130881.2,4823582.0,0,0,0,
3772,463.3791682092041,10.904784,,,,,,,,,,,3674395.0,0,0,0,0,0,0,0,0,0,
3773,807.5229998694058,10.905053,,,,,,,,,,,6267409.0,2473191.2,1467744.6,0,0,0,0,0,0,0,
3774,165.11380422943066,10.909258,,,,,,,,,,,2656111.5,2718836.5,2698866.0,2858326.8,2893104.5,2935779.2,3468606.5,0,0,3273325.5,
3775,565.5710647766358,10.917197,,,,,,,,,,,0,3507285.0,3546914.5,0,0,0,0,0,0,0,
3776,700.5363081505213,10.917197,,,,,,,,,,,0,1.0475455E7,5490622.0,0,0,0,0,0,0,0,
3777,301.2166029915398,10.917993,,,,,,,,,,,0,0,6910548.5,0,0,0,0,0,0,0,
3778,516.4056761174237,10.917993,,,,,,,,,,,0,0,3604583.2,0,0,0,0,0,0,0,
3779,677.4610442131922,10.921051,,,,,,,,,,,2014744.8,2.3053662E7,1.1240172E7,0,0,0,0,0,0,0,
3780,672.5049061489079,10.921198,,,,,,,,,,,0,1.2745618E7,7015780.0,0,0,0,0,0,0,0,
3781,805.5081100525634,10.924402,,,,,,,,,,,0,3959942.8,0,0,0,0,0,0,0,0,
3782,707.4697187929196,10.925194,,,,,,,,,,,0,5279638.0,4088450.5,0,0,0,0,0,0,0,
3783,163.09815877931294,10.926766,,,,,,,,,,,3180163.8,3571480.2,4181320.0,5895640.0,3896976.5,4272571.5,5354594.5,0,3446851.0,5242536.5,
3784,124.08751816489765,10.927986,,,,,,,,,,,1.1422204E7,1.416515E7,1.3206334E7,0,1.5526268E7,1.8487484E7,1.3499453E7,0,0,0,
3785,136.08726121790613,10.9291,,,,,,,,,,,0,2575068.8,0,2864191.2,0,0,3607341.8,0,0,0,
3786,172.11564521905706,10.934018,,,,,,,,,,,0,0,5618693.5,0,0,0,0,0,0,0,
3787,153.113732663328,10.939231,,,,,,,,,,,3853669.2,4034904.8,4342326.5,0,4365556.5,4576413.0,5459049.0,0,0,4693529.5,
3788,575.3719603920301,10.940379,,,,,,,,,,,0,3421049.0,0,0,0,0,0,0,0,0,
3789,353.12412008588325,10.942024,,,,,,,,,,,0,0,3131693.5,0,0,0,0,0,0,0,
3790,126.10290435844715,10.942356,,,,,,,,,,,2821295.5,3051315.8,3049349.0,3430056.8,3285231.2,3579631.2,4311544.0,0,0,4156853.0,
3791,138.1028563661762,10.942356,,,,,,,,,,,2674155.8,2795085.5,2986520.0,3532058.0,3596165.2,3317302.8,4041788.0,0,0,4056582.8,
3792,163.0980629597881,10.949374,,,,,,,,,,,0,4218859.5,0,0,5027809.5,5087607.5,0,0,0,0,
3793,758.2229415355799,10.95981,,,,,,,,,,,2481644.2,2177013.0,1929056.8,2818846.0,2931344.0,0,3220524.0,0,3198681.0,0,
3794,936.6616048052097,10.966755,,,,,,,,,,,6136818.0,0,0,2521963.2,0,0,0,0,0,0,
3795,941.6174938628594,10.966766,,,,,,,,,,,1.2338908E7,0,0,4352230.0,0,0,0,0,0,0,
3796,149.0824787869836,10.972961,,,,,,,,,,,2941987.2,0,2897940.5,3494426.5,3373931.2,3679754.5,4520067.5,0,3854779.5,0,
3797,124.08743433000026,10.974017,,,,,,,,,,,0,0,0,0,0,0,1.9853638E7,0,1.6987954E7,0,
3798,415.0432556493521,10.975241,,,,,,,,,,,3292069.2,0,2922295.2,0,0,0,0,0,0,0,
3799,153.11358952975036,11.004842,,,,,,,,,,,0,3853068.5,0,0,4178239.8,4146350.8,0,0,0,0,
3800,559.397450661095,11.012522,,,,,,,,,,,0,2.5901278E7,2219896.2,0,0,0,0,0,0,0,
3801,685.4361376487743,11.013455,,,,,,,,,,,4.308636E7,3.929631E7,4.1137988E7,4.6588876E7,4.7067428E7,5.239877E7,5.186195E7,0,5.4723704E7,5.0826076E7,
3802,1326.9048766792412,11.014721,,,,,,,,,,,0,5508507.0,0,0,0,0,0,0,5510083.0,0,
3803,495.26645705059934,11.016084,,,,,,,,,,,1.276102E7,1.3631583E7,1.3089322E7,1.5031197E7,1.5025977E7,1.5027663E7,1.4358663E7,0,1.6139998E7,1.4782054E7,
3804,701.4100525991232,11.016963,,,,,,,,,,,1.1448473E7,1.0157527E7,1.0398732E7,1.3554319E7,1.3817339E7,1.4293881E7,1.3955558E7,0,1.5920613E7,1.4090055E7,
3805,694.495007048703,11.016964,,,,,,,,,,,4205875.5,2891362.8,3318818.5,4431895.5,3678942.5,5091458.5,4512755.5,0,5051299.0,4132783.2,
3806,439.2036928561548,11.017839,,,,,,,,,,,4469527.5,4360615.5,5089432.0,5059931.0,5441707.0,5369750.5,5297469.5,0,5752358.5,5153933.5,
3807,551.3286561440701,11.017838,,,,,,,,,,,1.8788628E7,1.948804E7,1.8389868E7,2.2120732E7,2.2085518E7,2.2393712E7,2.0355732E7,0,2.3593296E7,2.1522924E7,
3808,708.5112972101813,11.017836,,,,,,,,,,,4.324938E8,4.6531213E8,4.1811722E8,4.8969446E8,5.0345565E8,5.0504272E8,5.1734342E8,0,5.3296682E8,5.1318064E8,
3809,726.4630513424212,11.017836,,,,,,,,,,,7981128.0,7084108.5,7286584.0,8444955.0,8780814.0,9179269.0,9584201.0,0,1.0153506E7,9804490.0,
3810,607.3914327954394,11.018713,,,,,,,,,,,5.174476E7,5.7909936E7,5.2788932E7,6.094634E7,6.4475776E7,6.4735164E7,6.0581036E7,0,6.895241E7,6.03604E7,
3811,680.48082895831,11.018716,,,,,,,,,,,3.703291E7,4.1067804E7,3.7371536E7,3.87299E7,4.131111E7,4.0352104E7,4.4927964E7,0,4.2358884E7,3.9443308E7,
3812,792.6060402224807,11.018711,,,,,,,,,,,1.0028672E7,1.0602973E7,9593665.0,1.1142452E7,1.1957463E7,1.1740874E7,1.255255E7,0,1.2387357E7,1.116735E7,
3813,736.5432758083793,11.019588,,,,,,,,,,,4.0763588E7,4.2871692E7,4.2557828E7,4.446784E7,4.7450692E7,4.722512E7,5.0515256E7,0,4.931979E7,4.6673084E7,
3814,1347.8830626728154,11.019591,,,,,,,,,,,1.5676764E7,1.533654E7,1.7980264E7,2.0414068E7,2.0961892E7,2.0157142E7,2.3341884E7,0,2.2608556E7,2.1784332E7,
3815,1325.9017281581894,11.021345,,,,,,,,,,,4800820.5,5549014.0,4995861.5,5607935.0,5782140.0,5409917.5,6342078.0,0,5229238.5,5547394.0,
3816,1342.92819533736,11.021345,,,,,,,,,,,3.305107E7,3.6728016E7,3.4847028E7,3.6173164E7,3.7159776E7,3.1927012E7,3.9214228E7,0,3.5034508E7,3.6851852E7,
3817,1370.9597288835548,11.021343,,,,,,,,,,,2.7929362E7,2.5885356E7,2.9975458E7,3.6516076E7,3.675016E7,2.794464E7,3.7715904E7,0,3.4658692E7,3.9128028E7,
3818,1348.8840489853137,11.022344,,,,,,,,,,,0,0,0,1.9421138E7,0,1.8874416E7,0,0,0,0,
3819,749.5415453379342,11.023102,,,,,,,,,,,3278629.2,1941530.1,3204535.2,3190845.0,2025373.2,2857913.5,2382779.2,0,2951508.0,2411089.8,
3820,1371.9633255621986,11.023291,,,,,,,,,,,2.7695988E7,0,2.8814886E7,3.5155932E7,0,0,3.611628E7,0,3.387017E7,0,
3821,793.5276958656254,11.023979,,,,,,,,,,,1.0250747E7,6819758.5,8460201.0,1.016358E7,7772584.5,8230848.0,7785420.0,0,1.0089548E7,7475143.5,
3822,663.4541341576231,11.02437,,,,,,,,,,,0,4.7681962E8,4.2647306E8,0,0,0,0,0,0,0,
3823,1343.9321994385284,11.025814,,,,,,,,,,,0,0,0,0,3.4722876E7,0,0,0,0,0,
3824,589.4080433069935,11.027426,,,,,,,,,,,0,5321138.5,0,0,0,0,0,0,0,0,
3825,915.6001279616897,11.037633,,,,,,,,,,,4137099.0,0,1211953.0,4891191.5,0,0,0,0,0,0,
3826,734.5198474064161,11.041502,,,,,,,,,,,4915010.5,1.1270429E7,0,0,0,0,0,0,0,0,
3827,649.466789942429,11.050575,,,,,,,,,,,1124994.6,1.6453894E7,5004891.0,0,0,0,0,0,0,0,
3828,716.530912490316,11.055981,,,,,,,,,,,0,9393382.0,7982666.5,0,0,0,0,0,0,0,
3829,721.4848168617683,11.055981,,,,,,,,,,,0,1.6796718E7,1.2931772E7,0,0,0,0,0,0,0,
3830,778.5458144194465,11.055981,,,,,,,,,,,0,3155235.0,6998186.5,0,0,0,0,0,0,0,
3831,124.08724714515431,11.056929,,,,,,,,,,,1.4357978E7,1.963278E7,0,1.6634796E7,0,1.8807452E7,1.9495852E7,0,1.7834938E7,1.8582788E7,
3832,783.5023499607802,11.061122,,,,,,,,,,,8716821.0,9080550.0,2.1423056E7,0,0,0,0,0,0,0,
3833,623.4512595885002,11.063896,,,,,,,,,,,0,5281363.5,3530180.8,0,0,0,0,0,0,0,
3834,149.08248056705816,11.084808,,,,,,,,,,,3679004.8,4011392.0,0,0,0,3979706.8,4470929.5,0,0,4270115.5,
3835,645.4711140000805,11.090838,,,,,,,,,,,0,3311153.0,0,0,0,0,0,0,0,0,
3836,798.6085189554622,11.091997,,,,,,,,,,,0,0,3960404.5,6659966.5,0,0,0,0,0,0,
3837,803.5625657568568,11.093075,,,,,,,,,,,3027978.2,0,1.2546898E7,2.1838974E7,0,0,0,0,0,0,
3838,163.09801481183234,11.10467,,,,,,,,,,,0,0,0,0,6138323.5,5760609.5,4803772.0,0,5310373.0,0,
3839,793.5289379135652,11.104819,,,,,,,,,,,0,0,0,0,0,0,5002409.0,0,1395059.9,0,
3840,151.09799806567756,11.115674,,,,,,,,,,,0,3903348.2,4097839.0,3897786.8,4148475.8,4112500.5,3969248.0,0,0,4254444.5,
3841,126.102895369792,11.122013,,,,,,,,,,,2889223.5,3071346.8,3340223.0,2972603.0,2794320.2,3438326.2,3736525.2,0,3712797.5,3627063.5,
3842,153.11369905342656,11.123789,,,,,,,,,,,3593698.0,4095011.0,4391092.5,4130671.5,3547599.5,4522182.0,4671527.0,0,4793944.0,4634911.0,
3843,675.3547655762843,11.132592,,,,,,,,,,,0,0,9360779.0,0,0,0,0,0,0,0,
3844,226.95191334251254,11.132928,,,,,,,,,,,5491000.0,5079939.0,4606825.5,0,0,0,0,0,0,0,
3845,651.4604056226715,11.132907,,,,,,,,,,,1516008.2,5415114.0,2807394.2,0,0,0,0,0,0,0,
3846,138.10291003192165,11.137013,,,,,,,,,,,0,0,0,0,3960359.0,0,0,0,0,0,
3847,153.11384351735722,11.145021,,,,,,,,,,,0,0,0,0,4522726.5,0,0,0,0,0,
3848,130.1597782637327,11.157076,,,,,,,,,,,3.6064816E7,3.748934E7,0,0,0,0,0,0,0,0,
3849,589.387337371628,11.162904,,,,,,,,,,,0,3164564.8,0,0,0,0,0,0,0,0,
3850,537.3953268252052,11.174333,,,,,,,,,,,2.6789546E7,2.7361246E7,2.5083096E7,3.3329952E7,3.1461458E7,2.9143216E7,3.1327986E7,0,2.9574826E7,3.434217E7,
3851,163.09791119224687,11.179194,,,,,,,,,,,0,0,0,4722078.0,0,0,0,0,0,0,
3852,576.465917601518,11.184106,,,,,,,,,,,3002240.0,3149207.8,3023203.0,3253555.8,3207409.2,3122389.0,3386513.8,0,3253972.5,3555184.0,
3853,531.4083241497997,11.184115,,,,,,,,,,,1.3873121E7,1.3819987E7,1.543967E7,1.4129711E7,1.3782832E7,1.4411744E7,1.6080228E7,0,1.4251434E7,1.5468445E7,
3854,670.5266903250001,11.194885,,,,,,,,,,,0,7777506.0,0,0,0,0,0,0,0,0,
3855,535.3980484170653,11.195833,,,,,,,,,,,0,4046112.5,1894167.9,0,0,0,0,0,0,0,
3856,642.4951372417975,11.195833,,,,,,,,,,,0,9205370.0,1992281.6,0,0,0,0,0,0,0,
3857,647.4532246398387,11.195833,,,,,,,,,,,0,1.6699891E7,3512246.8,0,0,0,0,0,0,0,
3858,553.3911680916048,11.196563,,,,,,,,,,,9586030.0,9504312.0,1.0390334E7,9790638.0,9008037.0,9414567.0,1.2076152E7,0,9122918.0,9744752.0,
3859,407.3529028389654,11.20784,,,,,,,,,,,0,9370136.0,3764636.5,0,0,0,0,0,0,0,
3860,172.11589485405923,11.216261,,,,,,,,,,,0,0,0,0,0,0,5313211.0,0,0,0,
3861,149.0824942272478,11.217138,,,,,,,,,,,4280925.0,0,3707439.8,4389866.0,4249461.5,0,0,0,0,4595299.5,
3862,547.4060070842307,11.220583,,,,,,,,,,,2607146.2,2782710.8,2543767.2,3053227.5,3121335.5,3280766.2,3298827.0,0,3363472.5,3228894.5,
3863,124.08724725324383,11.225172,,,,,,,,,,,1.5838843E7,1.7065234E7,1.6394615E7,1.6941336E7,1.7919158E7,1.6652017E7,0,0,0,1.771956E7,
3864,165.11379889679185,11.231246,,,,,,,,,,,3119611.8,2984839.0,2820416.8,3452831.8,2983761.0,3142979.5,0,0,3390172.5,3556371.5,
3865,163.09804123282137,11.2319565,,,,,,,,,,,5091151.5,5196431.5,4729784.0,5520242.0,0,4851943.0,0,0,0,5551730.0,
3866,645.4706862619746,11.231928,,,,,,,,,,,0,1.3079371E7,2943147.5,0,0,0,0,0,0,0,
3867,138.10282315114932,11.235248,,,,,,,,,,,3510918.5,3220454.2,3125080.2,3949777.0,3497678.5,3623144.2,0,0,3653076.0,3898910.8,
3868,565.5673159201833,11.245093,,,,,,,,,,,3658460.2,3866363.2,3546357.8,0,0,0,0,0,0,0,
3869,151.0980961636321,11.259906,,,,,,,,,,,4108112.0,0,3920650.5,4419955.5,4083951.2,0,0,0,4430989.5,4626037.5,
3870,537.5361401977659,11.262217,,,,,,,,,,,4716564.5,0,4381473.0,0,0,0,0,0,0,0,
3871,961.5867031684704,11.262217,,,,,,,,,,,3493229.5,0,9808815.0,0,0,0,0,0,0,0,
3872,520.3557179447533,11.262783,,,,,,,,,,,7930145.5,8622960.0,6645770.0,0,0,9488285.0,9051839.0,0,9504504.0,0,
3873,502.4987669145777,11.263074,,,,,,,,,,,2851929.0,5302364.0,2881226.2,0,0,0,0,0,0,5505010.0,
3874,956.6305993430317,11.270117,,,,,,,,,,,3716990.0,0,1.0770873E7,0,0,0,0,0,0,0,
3875,153.1137885282049,11.278354,,,,,,,,,,,4446069.0,0,0,4600901.5,4355493.5,0,0,0,0,4840603.5,
3876,820.593104226301,11.279555,,,,,,,,,,,1.4353715E8,1.3631925E8,1.2376328E8,0,0,0,0,0,0,0,
3877,757.5244166575783,11.2859,,,,,,,,,,,3254801.2,0,2939614.8,0,0,0,0,0,0,0,
3878,261.2216678581222,11.287454,,,,,,,,,,,1.0213755E7,6855310.5,8072829.5,0,0,0,0,0,0,0,
3879,335.25837430463685,11.287454,,,,,,,,,,,1.1422019E8,7.669418E7,1.00194936E8,0,0,0,0,0,0,0,
3880,543.4047784034145,11.287454,,,,,,,,,,,3033977.8,2113221.5,2725458.2,0,0,0,0,0,0,0,
3881,595.4724456530785,11.287454,,,,,,,,,,,4.5820804E7,3.1129156E7,3.975356E7,0,0,0,0,0,0,0,
3882,613.4828846726887,11.287454,,,,,,,,,,,3.3122995E8,2.2147205E8,2.9591712E8,0,0,0,0,0,0,0,
3883,792.5618625450188,11.287454,,,,,,,,,,,6.23406E8,4.28061E8,5.5293824E8,0,0,0,0,0,0,0,
3884,818.578290349395,11.287454,,,,,,,,,,,3967496.8,2607452.8,3363451.2,0,0,0,0,0,0,0,
3885,797.5171406718102,11.28843,,,,,,,,,,,3.5070448E8,3.3256102E8,2.845651E8,4406794.5,0,0,0,0,0,0,
3886,333.24277429991497,11.290085,,,,,,,,,,,8120731.5,5728212.5,7343058.0,0,0,0,0,0,0,0,
3887,775.5340099288129,11.290092,,,,,,,,,,,3109908.2,1734501.2,1969410.2,0,0,0,0,0,0,0,
3888,813.4914667715962,11.29009,,,,,,,,,,,3.893745E7,3.495619E7,3.2049868E7,0,0,0,0,0,0,0,
3889,1567.092818343147,11.290085,,,,,,,,,,,2.9333746E7,1.66792E7,2.5877888E7,0,0,0,0,0,0,0,
3890,1568.0963249835115,11.290085,,,,,,,,,,,2.980075E7,1.7052376E7,2.6009762E7,0,0,0,0,0,0,0,
3891,1572.0480950209956,11.290085,,,,,,,,,,,4.2804784E7,3.605995E7,3.494946E7,0,0,0,0,0,0,0,
3892,1573.0515053439,11.290085,,,,,,,,,,,4.2685144E7,3.6218104E7,3.593327E7,0,0,0,0,0,0,0,
3893,640.5147674677377,11.290547,,,,,,,,,,,0,4291475.5,0,0,0,0,0,0,0,0,
3894,502.4982129242597,11.300855,,,,,,,,,,,1662354.1,0,1522087.5,3421310.0,0,0,0,0,0,0,
3895,686.5193844091073,11.307379,,,,,,,,,,,0,6243304.0,1587450.2,0,0,0,0,0,0,0,
3896,992.7412757592977,11.310672,,,,,,,,,,,4965601.0,5324529.0,3810321.5,0,0,0,0,0,0,1739371.0,
3897,126.10284844441247,11.312514,,,,,,,,,,,0,0,0,3761301.2,3195555.2,3847669.8,0,0,0,3733780.0,
3898,691.4766728686263,11.315311,,,,,,,,,,,0,5394273.5,1212384.9,0,0,0,0,0,0,0,
3899,416.36567951998325,11.318764,,,,,,,,,,,4704598.0,0,0,0,0,0,0,0,0,0,
3900,531.4087835798437,11.319112,,,,,,,,,,,7075898.5,8442960.0,6788875.0,0,0,0,0,0,0,0,
3901,520.355755679385,11.329202,,,,,,,,,,,1.0079483E7,1.2144839E7,1.0280989E7,9599335.0,9575127.0,0,0,0,0,8980472.0,
3902,338.34228355969145,11.329722,,,,,,,,,,,5801482.5,5130613.0,5097681.0,0,0,0,0,0,0,0,
3903,124.08708913773,11.333815,,,,,,,,,,,0,0,0,1.804882E7,0,2.2366288E7,0,0,0,0,
3904,172.11591960062185,11.334668,,,,,,,,,,,3937455.5,0,0,0,0,0,0,0,0,0,
3905,656.5109624544855,11.345662,,,,,,,,,,,2368062.8,2.1475972E7,6766674.0,0,0,0,0,0,0,0,
3906,677.4391694195278,11.346197,,,,,,,,,,,0,4414502.0,0,0,0,0,0,0,0,0,
3907,661.4661550565964,11.347291,,,,,,,,,,,2623863.5,2.3412228E7,6796512.5,1408085.6,1109122.4,0,0,0,936775.5,0,
3908,684.5412075244434,11.348323,,,,,,,,,,,2273960.8,1.4562118E7,4802819.0,0,0,0,0,0,0,0,
3909,136.08718270780489,11.3569,,,,,,,,,,,0,3499432.0,0,3821321.8,0,3761380.5,3465925.0,0,3976600.8,3493936.0,
3910,982.6470911033442,11.36137,,,,,,,,,,,3741718.0,0,2302428.5,0,0,0,0,0,0,0,
3911,987.6032458966082,11.361637,,,,,,,,,,,6084276.5,2064644.2,4092976.5,0,0,0,0,0,0,0,
3912,368.38938009270595,11.363964,,,,,,,,,,,9073530.0,1.0398402E7,8510824.0,0,0,0,0,0,7329763.5,6278561.5,
3913,149.08242142953725,11.372892,,,,,,,,,,,0,4188547.2,0,4716284.5,0,5135513.0,0,0,0,4517429.5,
3914,553.3908832041001,11.37769,,,,,,,,,,,3866716.2,5473334.0,4013507.5,0,0,0,0,0,0,0,
3915,151.0980698370997,11.388129,,,,,,,,,,,0,4802149.0,4478731.0,0,0,5275762.0,0,0,5070967.5,0,
3916,138.10283731850564,11.400929,,,,,,,,,,,0,4048533.5,3664076.8,4008880.8,0,4154427.2,3914447.5,0,4543286.0,0,
3917,163.09805515428755,11.400986,,,,,,,,,,,4806601.0,0,5565838.5,6758116.5,0,5825310.0,5570956.5,0,0,4895353.0,
